Episode;Reward;Time
0;122;2020-07-11T17:52:28.771166
1;136;2020-07-11T17:52:47.630478
2;85;2020-07-11T17:53:00.954520
3;142;2020-07-11T17:53:20.362409
4;56;2020-07-11T17:53:30.561415
5;56;2020-07-11T17:53:40.934346
6;63;2020-07-11T17:54:16.268957
7;77;2020-07-11T17:54:52.305266
8;111;2020-07-11T17:55:33.115854
9;67;2020-07-11T17:56:09.042678
10;101;2020-07-11T17:56:48.617148
11;78;2020-07-11T17:57:25.801900
12;61;2020-07-11T17:58:00.151561
13;82;2020-07-11T17:58:37.683959
14;65;2020-07-11T17:59:13.352685
15;81;2020-07-11T17:59:50.865590
16;107;2020-07-11T18:00:31.118291
17;148;2020-07-11T18:01:16.085057
18;68;2020-07-11T18:01:52.197471
19;71;2020-07-11T18:02:28.623648
20;65;2020-07-11T18:03:04.504844
21;64;2020-07-11T18:03:40.084945
22;60;2020-07-11T18:04:15.489331
23;66;2020-07-11T18:04:50.841821
24;59;2020-07-11T18:05:25.973646
25;64;2020-07-11T18:05:48.717067
26;62;2020-07-11T18:06:11.260959
27;65;2020-07-11T18:06:34.059455
28;67;2020-07-11T18:06:57.107338
29;53;2020-07-11T18:07:19.836214
30;57;2020-07-11T18:07:54.672885
31;62;2020-07-11T18:08:29.952394
32;75;2020-07-11T18:09:06.707523
33;121;2020-07-11T18:09:46.377583
34;171;2020-07-11T18:10:28.700930
35;559;2020-07-11T18:11:58.324815
36;228;2020-07-11T18:12:51.851336
37;562;2020-07-11T18:14:22.121008
38;562;2020-07-11T18:15:52.574644
39;553;2020-07-11T18:17:21.914872
40;547;2020-07-11T18:18:50.361655
41;553;2020-07-11T18:20:07.045951
42;565;2020-07-11T18:21:37.555542
43;559;2020-07-11T18:23:07.195704
44;558;2020-07-11T18:24:37.010353
45;554;2020-07-11T18:26:05.729939
46;553;2020-07-11T18:27:34.477160
47;542;2020-07-11T18:29:03.040626
48;543;2020-07-11T18:30:31.261108
49;549;2020-07-11T18:32:00.194103
50;541;2020-07-11T18:33:28.603007
51;537;2020-07-11T18:34:56.071065
52;544;2020-07-11T18:36:24.255746
53;540;2020-07-11T18:37:52.317879
54;552;2020-07-11T18:39:21.412889
55;574;2020-07-11T18:40:40.714264
56;541;2020-07-11T18:42:08.944987
57;533;2020-07-11T18:43:33.454262
58;431;2020-07-11T18:44:49.662450
59;543;2020-07-11T18:46:18.298250
60;537;2020-07-11T18:47:46.455586
61;535;2020-07-11T18:49:14.040515
62;550;2020-07-11T18:50:43.321141
63;538;2020-07-11T18:52:11.440951
64;549;2020-07-11T18:53:40.792102
65;528;2020-07-11T18:55:02.475442
66;550;2020-07-11T18:56:31.628199
67;606;2020-07-11T18:58:07.242841
68;575;2020-07-11T18:59:39.291116
69;617;2020-07-11T19:01:15.837385
